,date,userid,message
59,"June  4, 2002  9:27PM",blueguydotcom,"i had the grave misfortune to drive a cts, and it's not in the same league as the bimmer, audi, infiniti or even the lesser acura/lexus/jag.  the cts i drove was a 5 speed sport model with a sticker of 38k (gasp!).  the tranny was rough, very rough, almost mustang bad.  the interior felt cheap with lots of hard plastic and very little in the way of substantial or soft-touch materials.  the throttle response was weak and required excessive modulation of a rather awkward gas pedal.  the car's a rolling bed of 1998 technology, no automatic brake distribution for one thing.  the salesmen kept insisting 4 channel abs is impressive...to each his own.  handling?  nothing at all like the claims car mags are making.  it was a slow reacting boat...turn the wheels, feel the car undulate and then slowly shift directions.  not impressive in the least.  in fact when the salesguy asked me what i thought after the drive i told him the cts wasn't even a real competitor to the germans or japanese.  he snorted and reminded me, ""this is a caddy, not a sports car.""  yeah, well that caddy can sit on the lot with the other heaps they have."
60,"June  5, 2002 12:20AM",jagboyxkr,"congradulations on your new s60 t5!  it is a great looking car, and i hope you are very happy with it.  i saw a really nice one in front of me this morning.  have fun with it!"
61,"June  5, 2002  3:11PM",cmnott,"hey blueguy, what wrond with the mustang tranny!  i know it is not a fwd type gearbox but when you have 300 lb.ft. of torque twisting that car, you need a strong tranny. in all honesty, the clutch, while incredibly easy to modulate was hevay, but with a purpose. never missed a gear either, which can't be said about the a4 6-speed...jagboyxkr, i know you have an x-type and i was right in there to the end with this car. bottom line was 10000cdn difference. the way they package the options is ridiculous. i needed the split fold seats, but they were bundled in a $2000 package.  xenons? twice asmuch as any other car, $1600.00. sunroof? another 1600.00.  it was unbeleivable but the lease rate was very low (1.9%) which helped make up the difference.i don't care what anybody says about the x-type, because most have never driven them, it is imo, a better overall car than the audi. in canada, awd is recommended...this car gets slaughtered because of its high price. this car should have been priced equal to the leader of the class, but to price it more than the best car in the segment is suicide in this hot market.the t5 is broken in nicely, i have over 2000 miles on it now and it is everything i expected. what i didn't expect was the sheer power this thing has after 100km'h. i think it would beat my mustang at that speed in a rolling start, no question. i would even say an s4..."
62,"June  5, 2002  3:17PM",blueguydotcom,"hey, i've never driven an 18 wheeler, so maybe the mustang's tranny isn't like one, but that's how i imagine a big rig's tranny to feel."
63,"June  5, 2002  4:57PM",cybersol,"thanks for the comparison post, it was very informative.  congratulations on your s60 t5."
64,"June 19, 2002  7:46PM",phatratpak,"i didn't want a manual tranny because i like to eat a sandwich or be on the phone, roll up/down windows and sunroof at any time while i drive.  i test-drove a used '98a4quattro 2.8, new 325ci,325xi.  i loved those bimmers and audi was a great car but the bottom line sticker is what made me go with the acura.  with the steptronic this car is an absolute joy, i went from a 1993dodge p.o.s.  i'm only at 150miles so far but no complaints and extremely satisified with my decision..."
65,"June 19, 2002  7:49PM",blueguydotcom,"what does a manual have to do with eating, drinking, talking, windowing (? lol), sunroofing (?)?  i have a manual (actually never owned an automatic) and i have no problems carrying on several tasks at once.  it's just like walking and talking."
66,"June 19, 2002  8:11PM",wishnhigh1,it sounds like he got the right car for him.
67,"June 19, 2002 11:49PM",phatratpak,"i guess you guys have become very experienced with manuals, i feel they are fun, and someday when i'm rich and famous (lol) i hope to have a manual porsche or something like that.  but for now the sequential shifter gives me enough performance"
68,"June 27, 2002  6:03PM",eaweg,"so that stones aren't casted at one another, i would like to remind everyone that this is my opinion which is why we have these forums.cmnott, i respect your opinion about the jag and the audi 3.0...although i strongly disagree.  i guess as a 3.0 owner i would.  i personally found the jag x-type to be the worst car i have ever test driven.  first, it was $3000 more than the audi.  second, well it is a ford and felt like a ford.  the handling in no way compared to the 3.0.  the interior might ""look"" a little better but certainly did not ""feel"" any better.  as for performance, i am a little dissapointed with th 3.0 and i think they could have used a 250-260 hp engine to solve the problems.  however, it is still a fun engine...especially at highway speeds.  i honetsly felt that the mondeo (excuse me, x-type) was going to fall apart on my test drive.  now i know audi has had its problems but not even close to comparison with the negative headlines for the x-type!oh well...to each their own!  enjoy your t5!!!"
69,"June 28, 2002  4:10AM",jagboyxtype,"i came to a different conclusion about the jaguar x-type 3.0 and the audi a4 3.0 quattro.  i was considering both vehicles, and it was very close, but the jaguar won for me.acceleration:in acceleration times, the jaguar is clearly faster than the audi.  car&driver states of the x-type, ""subjectively, the x-type didn't feel quite as quick as a bmw 330i.  but a few instrumented acceleration runs revealed that the measured 0-to-60-mph time of 6.3 seconds was only 0.2 seconds slower than the small bmw.  we would rate the smoothness of the x-type's v-6 to be similarly close to that of the bavarian in-line six.""road&track says of the x-type's performance, ""in acceleration, the 3.0 x-type is among the quickest.  accompanied by a nice-but-distant exhaust note, the jag goes from 0-60 mph in 6.5 seconds, undercutting the boy-racer lexus is 300's and audi a4's 7.1, the mercedes c320's 6.8 sec. and matching the bmw 330i's time.""-jaguar x-type 3.0 acceleration times: 6.3 - 6.5 sec*.-audi a4 3.0 quattro acceleration time: 7.1 sec*.* = manual transmission.handling:of how the cars handle, r&t says of the x-type, ""whether the chassis is redolent of jaguar tradition or not, no one complained that it didn't work.  it feels like a modern, well-balanced sports sedan with excellent highway ride and good balance in the corners.  every time we got into a long stretch of fast, curving mountain road, whoever was in the jag inevitably got on the walkietalkies we all carry and said, 'this thing is really good in the curves!'  it's a confidence-inspiring car, with good grip, linear steering, and precise turn-in.  the engine is not bad either.  our test car's optional 3.0-liter 4-cam v-6 (there's a less expensive 2.5 version as well) put out a respectable 231 bhp, keeping it in this fast company with no particular effort.""  they also say of its suspension, ""jaguar engineers told us they wanted the suspension to be 'connected but relaxed,'and that seems to wrap it up nicely.  the ride is about as smooth as you'll find in this class, even with the sport suspension.  given its soft ride, the x-type delivers surprisingly good handling.""of the audi's handling, they say, ""dynamically, the all-wheel-drive car is not as crisp as it looks.  it handles well enough and has a superb highway ride, but it accomplishes these goals in a rather soft and rubbery style of suspension tuning and steering...in short, the audi is missing that firm, rally-car edge and sense of steering precision that makes the bmw, for instance, so delightful to drive.  it's a car that can keep up with the other sports sedans, but doesn't feel very sporty doing it, despite our car's having the optional sport suspension for $750...we noticed in some of the whoop-de-dos and curves of our desert highway that the audi produced 'considerable excitement,' as one driver put it, and was simply more floaty and loose than the others.  and again, 'this is where you pay for that great highway ride,' one driver noted.  the 3.0-liter 220-bhp dohc aluminum v-6 is smooth and reasonably peppy, though well back from the front of this pack.""steering:motor trend says of the x-type's zf servotronic ii variable-ratio speed-sensitive rack-and-pinion steering system, ""the car's best system may be its speed-sensitive rack-and-pinion power steering.  in fact, it matches the previously unrivaled precision served up by bmw 3 series.  car placement feels laser-guided precise, with excellent feedback and road feel.  with complete confidence and comfort, we drove at most times with just our fingertips - even at 120 mph on the track.  the only all-wheel-drive car we've ever driven offering similar levels of steering communication is the nissan skyline gt-r, a pretty racy piece.""the audi's steering was criticized again by car & driver and road & track for being, ""rubbery"" in feeling, and c&d said that the ""steering wheel vibrates at peak engine revs.""car&driver also says that the steering system of the x-type ""is nothing short of terrific.""  they call it ""enthusiast goods"".forbes even takes note of the steering system in the x, ""jaguar engineers boast it's the best steering system they've ever had on any model.  we agree.""all-wheel-drive:audi is known for its quattro awd system, which has been develped for over 22 years now.  quattro iv its newest version, and is used on the a4.  it divides power 50/50 to the front and rear wheels unless slip is detected, and is known to be one of the best systems available.  torque steer is said to be very minor, and it is said to work well with even the turbocharged 1.8-liter 4-cylinder versions of the a4, although it is noted by some to feel heavy without the larger v6.  audi also used quattro to prove that awd in certain racing conditions could be better than other setups, and later was banned from using awd cars in certain races because of its advantages.jaguar uses a new awd system they designed called traction 4, which divides torque 40% to the front wheels, and 60% to the rear unless slip is detected.  this, along with specially designed roller bearings fitted between the tops of the front strut towers and the body, along with its advanced steering mechanism, give the performance and feel of a rwd car.  unlike most awd systems, car&driver said that traction 4 produces no torque steer to interphere with the purity of the steering.forbes stated of the x-type's awd, ""the x-type gets a seemless, virtually transparent new 40/60 viscous coupling all-wheel-drive system with optional dynamic stability control that rivals audi's vaunted quattro for wet- and dry- weather grip.""road&track said that, ""...the jag is better balanced.  it will understeer during turn-in, take something of a set, and then pull you through.  it's a safe and secure feeling that signals what's about to happen and gives you plenty of time to adjust""braking:the x-type features the same vented front and solid rear discs as found on the larger s-type.road & track said, ""in braking tests, the x-type had impressive and easily repeatable stopping distances from 60 mph (118 ft.) and 80 mph (208 ft.)""  in another one of their articles, they say, ""the braking distances turned by the x-type are exceptional, comparable to those of top sports cars.""car & driver also said, ""a few laps at the castle combe racetrack allowed us to explore the outer reaches of the x-type's handling, where it proved completely benign, thanks to the all-wheel-drive.  even at the limit, understeer never grinds the front tires excessively, but the only way to get the tail out was to flick the steering wheel while simultaneously lifting the throttle.  the four-wheel disc brakes proved linear and powerful under repeated heavy track use.""by comparison, a bmw m-roadster stops from 60 mph in the same 118 feet as the jag.  the porsche 911 gt2 stops from 60 just two feet shorter than the jag, at 116 feet.  an slk32 amg does"
