,date,userid,message
58,"May 28, 2002  2:50PM",rayainsw,"I beg to differ.While I admit that I am biased (obviously, since I bought one!) I believe that the W8 is really a performance sedan.I test drove the G35, and several BMWs (and a few others) before making my final choice.  I suppose the term &#145;performance sedan&#146; could be defined in any number of ways.  For me, the W8 offers everything I want &#150; and nothing I don&#146;t.(Isn&#146;t that a recent Nissan &#145;tag line&#146;?)Take straight line acceleration, for instance.  VW literature quotes 0 &#150; 60 in 6.5 sec.  To me, this is pretty quick for a 4 door sedan.  My fearless (?) prediction of future test acceleration numbers is:  0 &#150; 60 in 6.5 sec., as VW claims.  And a quarter mile in about 15.0 at 94 / 95.  I base this on a number of things.  For instance, in the May 2000 Car and Driver comparison that included the Lincoln LS8 Sport and the Audi A6 2.7TT, the Audi tested had virtually identical curb weight as the W8, identical final drive, wheel / tire size and Tiptronic.  The HP / TQ for this Audi were 250 / 258.  And their test results were: 0 &#150; 60 in 6.6 sec. and the quarter mile in 15.1 at 94.  Thus, my W8 with 270 / 273 ought to do slightly better.  We&#146;ll see. . .  (BTW: in the same test, the Lincoln LS8 Sport they tested turned in acceleration numbers of: 0 &#150; 60 in 7.5 and the quarter mile in 15.7 at 90.  This was my previous car.  So, it seems reasonable that my W8 feels quicker &#150; setting aside the notorious un-reliability of everyone&#146;s &#145;butt dyno&#146;!)Does it pull the same lateral G as the G35 or a BMW 3 series w/Sport Package.  Almost certainly no.  But with more aggressive rubber, I expect that it will provide enough grip for entertainment value at any sane public road speed. Just my opinions.Cheers,- RayOff shortly to put on a few more &#145;break-in&#146; miles at lunch . . ."
59,"June  4, 2002  9:27PM",blueguydotcom,"I had the grave misfortune to drive a CTS, and it's not in the same league as the Bimmer, Audi, Infiniti or even the lesser Acura/Lexus/Jag.  The CTS i drove was a 5 speed sport model with a sticker of 38k (gasp!).  The tranny was rough, very rough, almost Mustang bad.  The interior felt cheap with lots of hard plastic and very little in the way of substantial or soft-touch materials.  The throttle response was weak and required excessive modulation of a rather awkward gas pedal.  The car's a rolling bed of 1998 technology, no automatic brake distribution for one thing.  The salesmen kept insisting 4 channel ABS is impressive...to each his own.  Handling?  Nothing at all like the claims car mags are making.  It was a slow reacting boat...turn the wheels, feel the car undulate and then slowly shift directions.  Not impressive in the least.  In fact when the salesguy asked me what I thought after the drive I told him the CTS wasn't even a real competitor to the germans or japanese.  He snorted and reminded me, ""This is a caddy, not a sports car.""  Yeah, well that Caddy can sit on the lot with the other heaps they have."
60,"June  5, 2002 12:20AM",jagboyxkr,"Congradulations on your new S60 T5!  It is a great looking car, and I hope you are very happy with it.  I saw a really nice one in front of me this morning.  Have fun with it!"
61,"June  5, 2002  3:11PM",cmnott,"Hey blueguy, what wrond with the Mustang tranny!  I know it is not a FWD type gearbox but when you have 300 lb.ft. of torque twisting that car, you need a strong tranny. In all honesty, the clutch, while incredibly easy to modulate was hevay, but with a purpose. never missed a gear either, which can't be said about the A4 6-speed...jagboyxkr, I know you have an X-Type and I was right in there to the end with this car. Bottom line was 10000CDN difference. The way they package the options is ridiculous. i needed the split fold seats, but they were bundled in a $2000 package.  Xenons? Twice asmuch as any other car, $1600.00. Sunroof? another 1600.00.  It was unbeleivable but the lease rate was very low (1.9%) which helped make up the difference.I don't care what anybody says about the X-Type, because most have never driven them, it is IMO, a better overall car than the Audi. In Canada, AWD is recommended...this car gets slaughtered because of its high price. This car should have been priced equal to the leader of the class, but to price it more than the best car in the segment is suicide in this hot market.The T5 is broken in nicely, I have over 2000 miles on it now and it is everything I expected. What i didn't expect was the sheer power this thing has after 100km'h. I think it would beat my Mustang at that speed in a rolling start, no question. i would even say an S4..."
62,"June  5, 2002  3:17PM",blueguydotcom,"Hey, I've never driven an 18 wheeler, so maybe the Mustang's tranny isn't like one, but that's how I imagine a big rig's tranny to feel."
63,"June  5, 2002  4:57PM",cybersol,"Thanks for the comparison post, it was very informative.  Congratulations on your S60 T5."
64,"June 19, 2002  7:46PM",phatratpak,"I didn't want a manual tranny because I like to eat a sandwich or be on the phone, roll up/down windows and sunroof at any time while I drive.  I test-drove a used '98A4quattro 2.8, new 325ci,325xi.  I loved those bimmers and audi was a great car but the bottom line sticker is what made me go with the Acura.  with the steptronic this car is an absolute joy, I went from a 1993dodge P.O.S.  I'm only at 150miles so far but no complaints and extremely satisified with my decision..."
65,"June 19, 2002  7:49PM",blueguydotcom,"What does a manual have to do with eating, drinking, talking, windowing (? LOL), sunroofing (?)?  I have a manual (actually never owned an automatic) and I have no problems carrying on several tasks at once.  It's just like walking and talking."
66,"June 19, 2002  8:11PM",wishnhigh1,it sounds like he got the right car for him.
67,"June 19, 2002 11:49PM",phatratpak,"I guess you guys have become very experienced with manuals, I feel they are fun, and someday when i'm rich and famous (lol) I hope to have a manual porsche or something like that.  But for now the sequential shifter gives me enough performance"
68,"June 27, 2002  6:03PM",eaweg,"So that stones aren't casted at one another, I would like to remind everyone that this is my opinion which is why we have these forums.Cmnott, I respect your opinion about the jag and the audi 3.0...although I strongly disagree.  I guess as a 3.0 owner I would.  I personally found the jag x-type to be the worst car I have ever test driven.  First, it was $3000 more than the Audi.  Second, well it is a ford and felt like a ford.  The handling in no way compared to the 3.0.  The interior might ""look"" a little better but certainly did not ""feel"" any better.  AS for performance, I am a little dissapointed with th 3.0 and I think they could have used a 250-260 hp engine to solve the problems.  However, it is still a fun engine...especially at highway speeds.  I honetsly felt that the Mondeo (excuse me, x-type) was going to fall apart on my test drive.  Now I know Audi has had its problems but not even close to comparison with the negative headlines for the x-type!Oh well...to each their own!  Enjoy your T5!!!"
69,"June 28, 2002  4:10AM",jagboyxtype,"I came to a different conclusion about the Jaguar X-TYPE 3.0 and the Audi A4 3.0 Quattro.  I was considering both vehicles, and it was very close, but the Jaguar won for me.ACCELERATION:In acceleration times, the Jaguar is clearly faster than the Audi.  Car&Driver states of the X-TYPE, ""Subjectively, the X-TYPE didn't feel quite as quick as a BMW 330i.  But a few instrumented acceleration runs revealed that the measured 0-to-60-mph time of 6.3 seconds was only 0.2 seconds slower than the small BMW.  We would rate the smoothness of the X-TYPE's V-6 to be similarly close to that of the Bavarian in-line six.""Road&Track says of the X-TYPE's performance, ""In acceleration, the 3.0 X-TYPE is among the quickest.  Accompanied by a nice-but-distant exhaust note, the Jag goes from 0-60 mph in 6.5 seconds, undercutting the boy-racer Lexus IS 300's and Audi A4's 7.1, the Mercedes C320's 6.8 sec. and matching the BMW 330i's time.""-Jaguar X-TYPE 3.0 acceleration times: 6.3 - 6.5 sec*.-Audi A4 3.0 Quattro acceleration time: 7.1 sec*.* = manual transmission.HANDLING:Of how the cars handle, R&T says of the X-TYPE, ""Whether the chassis is redolent of Jaguar tradition or not, no one complained that it didn't work.  It feels like a modern, well-balanced sports sedan with excellent highway ride and good balance in the corners.  Every time we got into a long stretch of fast, curving mountain road, whoever was in the Jag inevitably got on the walkietalkies we all carry and said, 'This thing is really good in the curves!'  It's a confidence-inspiring car, with good grip, linear steering, and precise turn-in.  The engine is not bad either.  Our test car's optional 3.0-liter 4-cam V-6 (there's a less expensive 2.5 version as well) put out a respectable 231 bhp, keeping it in this fast company with no particular effort.""  They also say of its suspension, ""Jaguar engineers told us they wanted the suspension to be 'connected but relaxed,'and that seems to wrap it up nicely.  The ride is about as smooth as you'll find in this class, even with the Sport suspension.  Given its soft ride, the X-TYPE delivers surprisingly good handling.""Of the Audi's handling, they say, ""Dynamically, the all-wheel-drive car is not as crisp as it looks.  It handles well enough and has a superb highway ride, but it accomplishes these goals in a rather soft and rubbery style of suspension tuning and steering...In short, the Audi is missing that firm, rally-car edge and sense of steering precision that makes the BMW, for instance, so delightful to drive.  It's a car that can keep up with the other sports sedans, but doesn't feel very sporty doing it, despite our car's having the optional sport suspension for $750...We noticed in some of the whoop-de-dos and curves of our desert highway that the Audi produced 'considerable excitement,' as one driver put it, and was simply more floaty and loose than the others.  And again, 'This is where you pay for that great highway ride,' one driver noted.  The 3.0-liter 220-bhp dohc aluminum V-6 is smooth and reasonably peppy, though well back from the front of this pack.""STEERING:Motor Trend says of the X-TYPE's ZF Servotronic II variable-ratio speed-sensitive rack-and-pinion steering system, ""The car's best system may be its speed-sensitive rack-and-pinion power steering.  In fact, it matches the previously unrivaled precision served up by BMW 3 Series.  Car placement feels laser-guided precise, with excellent feedback and road feel.  With complete confidence and comfort, we drove at most times with just our fingertips - even at 120 mph on the track.  The only all-wheel-drive car we've ever driven offering similar levels of steering communication is the Nissan Skyline GT-R, a pretty racy piece.""The Audi's steering was criticized again by Car & Driver and Road & Track for being, ""rubbery"" in feeling, and C&D said that the ""steering wheel vibrates at peak engine revs.""Car&Driver also says that the steering system of the X-TYPE ""is nothing short of terrific.""  They call it ""enthusiast goods"".Forbes even takes note of the steering system in the X, ""Jaguar engineers boast it's the best steering system they've ever had on any model.  We agree.""ALL-WHEEL-DRIVE:Audi is known for its Quattro AWD system, which has been develped for over 22 years now.  Quattro IV its newest version, and is used on the A4.  It divides power 50/50 to the front and rear wheels unless slip is detected, and is known to be one of the best systems available.  Torque steer is said to be very minor, and it is said to work well with even the turbocharged 1.8-liter 4-cylinder versions of the A4, although it is noted by some to feel heavy without the larger V6.  Audi also used Quattro to prove that AWD in certain racing conditions could be better than other setups, and later was banned from using AWD cars in certain races because of its advantages.Jaguar uses a new AWD system they designed called Traction 4, which divides torque 40% to the front wheels, and 60% to the rear unless slip is detected.  This, along with specially designed roller bearings fitted between the tops of the front strut towers and the body, along with its advanced steering mechanism, give the performance and feel of a RWD car.  Unlike most AWD systems, Car&Driver said that Traction 4 produces no torque steer to interphere with the purity of the steering.Forbes stated of the X-TYPE's AWD, ""The X-TYPE gets a seemless, virtually transparent new 40/60 viscous coupling all-wheel-drive system with optional dynamic stability control that rivals Audi's vaunted Quattro for wet- and dry- weather grip.""Road&Track said that, ""...The Jag is better balanced.  It will understeer during turn-in, take something of a set, and then pull you through.  It's a safe and secure feeling that signals what's about to happen and gives you plenty of time to adjust""BRAKING:The X-TYPE features the same vented front and solid rear discs as found on the larger S-TYPE.Road & Track said, ""In braking tests, the X-TYPE had impressive and easily repeatable stopping distances from 60 mph (118 ft.) and 80 mph (208 ft.)""  In another one of their articles, they say, ""The braking distances turned by the X-TYPE are exceptional, comparable to those of top sports cars.""Car & Driver also said, ""A few laps at the Castle Combe racetrack allowed us to explore the outer reaches of the X-TYPE's handling, where it proved completely benign, thanks to the all-wheel-drive.  Even at the limit, understeer never grinds the front tires excessively, but the only way to get the tail out was to flick the steering wheel while simultaneously lifting the throttle.  The four-wheel disc brakes proved linear and powerful under repeated heavy track use.""By comparison, a BMW M-Roadster stops from 60 mph in the same 118 feet as the Jag.  The Porsche 911 GT2 stops from 60 just two feet shorter than the Jag, at 116 feet.  An SLK32 AMG does"
